lat,lon,precipitation,runoff,efficiency
-81.0519404509364,229.21875,4.82675e-06,0.0,0.0
-81.0519404509364,229.921875,4.790464e-06,0.0,0.0
-81.0519404509364,230.625,4.754178e-06,0.0,0.0
-81.0519404509364,231.328125,4.717892e-06,0.0,0.0
-81.0519404509364,232.03125,4.6829937e-06,0.0,0.0
-81.0519404509364,232.734375,4.677925e-06,0.0,0.0
-81.0519404509364,233.4375,4.672857e-06,0.0,0.0
-81.0519404509364,234.140625,4.6677897e-06,0.0,0.0
-81.0519404509364,234.84375,4.662722e-06,0.0,0.0
-81.0519404509364,235.546875,4.6576533e-06,0.0,0.0
-81.0519404509364,236.25,4.685564e-06,0.0,0.0
-81.0519404509364,236.953125,4.7732474e-06,0.0,0.0
-81.0519404509364,237.65625,4.8609304e-06,0.0,0.0
-81.0519404509364,238.359375,4.9486134e-06,0.0,0.0
-81.0519404509364,239.0625,5.0362964e-06,0.0,0.0
-81.0519404509364,239.765625,5.1239804e-06,0.0,0.0
-81.0519404509364,240.46875,5.245696e-06,0.0,0.0
-81.0519404509364,241.171875,5.3844265e-06,0.0,0.0
-81.0519404509364,241.875,5.5231576e-06,0.0,0.0
-81.0519404509364,242.578125,5.6618896e-06,0.0,0.0
-81.0519404509364,243.28125,5.8006203e-06,0.0,0.0
-81.0519404509364,243.984375,5.939352e-06,0.0,0.0
-81.0519404509364,244.6875,6.1140377e-06,0.0,0.0
-81.0519404509364,245.390625,6.2895415e-06,0.0,0.0
-81.0519404509364,246.09375,6.465044e-06,0.0,0.0
-81.0519404509364,246.796875,6.6405464e-06,0.0,0.0
-81.0519404509364,247.5,6.81605e-06,0.0,0.0
-81.0519404509364,248.203125,6.9673147e-06,0.0,0.0
-81.0519404509364,248.90625,7.058916e-06,0.0,0.0
-81.0519404509364,249.609375,7.150517e-06,0.0,0.0
-81.0519404509364,250.3125,7.242118e-06,0.0,0.0
-81.0519404509364,251.015625,7.333719e-06,0.0,0.0
-81.0519404509364,251.71875,7.4253207e-06,0.0,0.0
-81.0519404509364,252.421875,7.410023e-06,0.0,0.0
-81.0519404509364,253.125,7.3234587e-06,0.0,0.0
-81.0519404509364,253.828125,7.236895e-06,0.0,0.0
-81.0519404509364,254.53125,7.15033e-06,0.0,0.0
-81.0519404509364,255.234375,7.063766e-06,0.0,0.0
-81.0519404509364,255.9375,6.9772022e-06,0.0,0.0
-81.0519404509364,256.640625,6.768035e-06,0.0,0.0
-81.0519404509364,257.34375,6.546906e-06,0.0,0.0
-81.0519404509364,258.046875,6.325777e-06,0.0,0.0
-81.0519404509364,258.75,6.104648e-06,0.0,0.0
-81.0519404509364,259.453125,5.88352e-06,0.0,0.0
-81.0519404509364,260.15625,5.687699e-06,0.0,0.0
-81.0519404509364,260.859375,5.580452e-06,0.0,0.0
-81.0519404509364,261.5625,5.4732054e-06,0.0,0.0
-81.0519404509364,262.265625,5.365959e-06,0.0,0.0
-81.0519404509364,262.96875,5.258712e-06,0.0,0.0
-81.0519404509364,263.671875,5.151465e-06,0.0,0.0
-81.0519404509364,264.375,5.166821e-06,0.0,0.0
-81.0519404509364,265.078125,5.289453e-06,0.0,0.0
-81.0519404509364,265.78125,5.4120856e-06,0.0,0.0
-81.0519404509364,266.484375,5.5347177e-06,0.0,0.0
-81.0519404509364,267.1875,5.65735e-06,0.0,0.0
-81.0519404509364,267.890625,5.7799834e-06,0.0,0.0
-81.0519404509364,268.59375,5.8858523e-06,0.0,0.0
-81.0519404509364,269.296875,5.988633e-06,0.0,0.0
-81.0519404509364,270.0,6.0914126e-06,0.0,0.0
-81.0519404509364,270.703125,6.1941932e-06,0.0,0.0
-81.0519404509364,271.40625,6.2969734e-06,0.0,0.0
-81.0519404509364,272.109375,6.4123833e-06,0.0,0.0
-81.0519404509364,272.8125,6.5963486e-06,0.0,0.0
-81.0519404509364,273.515625,6.7803144e-06,0.0,0.0
-81.0519404509364,274.21875,6.9642792e-06,0.0,0.0
-81.0519404509364,274.921875,7.148244e-06,0.0,0.0
-81.0519404509364,275.625,7.33221e-06,0.0,0.0
-81.0519404509364,276.328125,7.462689e-06,0.0,0.0
-81.0519404509364,277.03125,7.5320436e-06,0.0,0.0
-81.0519404509364,277.734375,7.601397e-06,0.0,0.0
-81.0519404509364,278.4375,7.670751e-06,0.0,0.0
-81.0519404509364,279.140625,7.740105e-06,0.0,0.0
-81.0519404509364,279.84375,7.809458e-06,0.0,0.0
-81.0519404509364,280.546875,7.627684e-06,0.0,0.0
-81.0519404509364,281.25,7.3741585e-06,0.0,0.0
-81.0519404509364,281.953125,7.1206327e-06,0.0,0.0
-81.0519404509364,282.65625,6.867108e-06,0.0,0.0
-81.0519404509364,283.359375,6.613583e-06,0.0,0.0
-81.0519404509364,284.0625,6.3616026e-06,0.0,0.0
-81.0519404509364,284.765625,6.1254573e-06,0.0,0.0
-81.0519404509364,285.46875,5.8893133e-06,0.0,0.0
-81.0519404509364,286.171875,5.653168e-06,0.0,0.0
-81.0519404509364,286.875,5.4170237e-06,0.0,0.0
-81.0519404509364,287.578125,5.1808793e-06,0.0,0.0
-81.0519404509364,288.28125,5.0011945e-06,0.0,0.0
-81.0519404509364,288.984375,4.9062023e-06,0.0,0.0
-81.0519404509364,289.6875,4.8112097e-06,0.0,0.0
-81.0519404509364,290.390625,4.7162166e-06,0.0,0.0
-81.0519404509364,291.09375,4.6212235e-06,0.0,0.0
-81.0519404509364,291.796875,4.5262304e-06,0.0,0.0
-81.0519404509364,292.5,4.432943e-06,0.0,0.0
-81.0519404509364,293.203125,4.3403475e-06,0.0,0.0
-81.0519404509364,293.90625,4.2477527e-06,0.0,0.0
-81.0519404509364,294.609375,4.155157e-06,0.0,0.0
-81.0519404509364,295.3125,4.0625623e-06,0.0,0.0
-81.0519404509364,296.015625,3.9707097e-06,0.0,0.0
-81.0519404509364,296.71875,3.91156e-06,0.0,0.0
-81.0519404509364,297.421875,3.8524095e-06,0.0,0.0
-81.0519404509364,298.125,3.793259e-06,0.0,0.0
-81.0519404509364,298.828125,3.7341085e-06,0.0,0.0
-81.0519404509364,299.53125,3.674958e-06,0.0,0.0
-81.0519404509364,300.234375,3.631714e-06,0.0,0.0
-81.0519404509364,300.9375,3.6202837e-06,0.0,0.0
-81.0519404509364,301.640625,3.608853e-06,0.0,0.0
-81.0519404509364,302.34375,3.5974226e-06,0.0,0.0
-81.0519404509364,303.046875,3.5859914e-06,0.0,0.0
-81.0519404509364,303.75,3.574561e-06,0.0,0.0
-81.0519404509364,304.453125,3.5568419e-06,0.0,0.0
-81.0519404509364,305.15625,3.5356527e-06,0.0,0.0
-81.0519404509364,305.859375,3.5144637e-06,0.0,0.0
-81.0519404509364,306.5625,3.493275e-06,0.0,0.0
-81.0519404509364,307.265625,3.4720863e-06,0.0,0.0
-81.0519404509364,307.96875,3.4508976e-06,0.0,0.0
-81.0519404509364,308.671875,3.4819202e-06,0.0,0.0
-81.0519404509364,309.375,3.5153716e-06,0.0,0.0
-81.0519404509364,310.078125,3.548823e-06,0.0,0.0
-81.0519404509364,310.78125,3.582275e-06,0.0,0.0
-81.0519404509364,311.484375,3.6157262e-06,0.0,0.0
-81.0519404509364,312.1875,3.647847e-06,0.0,0.0
-81.0519404509364,312.890625,3.676307e-06,0.0,0.0
-81.0519404509364,313.59375,3.7047676e-06,0.0,0.0
-81.0519404509364,314.296875,3.7332272e-06,0.0,0.0
-81.0519404509364,315.0,3.7616878e-06,0.0,0.0
-81.0519404509364,315.703125,3.790148e-06,0.0,0.0
-81.0519404509364,316.40625,3.8778967e-06,0.0,0.0
-81.0519404509364,317.109375,4.0089717e-06,0.0,0.0
-81.0519404509364,317.8125,4.1400463e-06,0.0,0.0
-81.0519404509364,318.515625,4.2711217e-06,0.0,0.0
-81.0519404509364,319.21875,4.4021963e-06,0.0,0.0
-81.0519404509364,319.921875,4.533271e-06,0.0,0.0
-81.0519404509364,320.625,4.654884e-06,0.0,0.0
-81.0519404509364,321.328125,4.775314e-06,0.0,0.0
-81.0519404509364,322.03125,4.895745e-06,0.0,0.0
-81.0519404509364,322.734375,5.016175e-06,0.0,0.0
-81.0519404509364,323.4375,5.136605e-06,0.0,0.0
-81.0519404509364,324.140625,5.214128e-06,0.0,0.0
-81.0519404509364,324.84375,5.1200204e-06,0.0,0.0
-81.0519404509364,325.546875,5.025913e-06,0.0,0.0
-81.0519404509364,326.25,4.9318055e-06,0.0,0.0
-81.0519404509364,326.953125,4.8376974e-06,0.0,0.0
-81.0519404509364,327.65625,4.7435906e-06,0.0,0.0
-81.0519404509364,328.359375,4.633053e-06,0.0,0.0
-81.0519404509364,329.0625,4.5067977e-06,0.0,0.0
-81.0519404509364,329.765625,4.3805444e-06,0.0,0.0
-81.0519404509364,330.46875,4.25429e-06,0.0,0.0
-81.0519404509364,331.171875,4.1280355e-06,0.0,0.0
-81.0519404509364,331.875,4.0017817e-06,0.0,0.0
-81.0519404509364,332.578125,3.9115157e-06,0.0,0.0
-81.0519404509364,333.28125,3.8290323e-06,0.0,0.0
-81.0519404509364,333.984375,3.7465475e-06,0.0,0.0
-81.0519404509364,334.6875,3.6640633e-06,0.0,0.0
-81.0519404509364,335.390625,3.5815788e-06,0.0,0.0
-81.0519404509364,336.09375,3.508255e-06,0.0,0.0
-81.0519404509364,336.796875,3.494472e-06,0.0,0.0
-81.0519404509364,337.5,3.4806897e-06,0.0,0.0
-81.0519404509364,338.203125,3.4669072e-06,0.0,0.0
-81.0519404509364,338.90625,3.453125e-06,0.0,0.0
-81.0519404509364,339.609375,3.4393418e-06,0.0,0.0
-81.0519404509364,340.3125,3.4510049e-06,0.0,0.0
-81.0519404509364,341.015625,3.4944753e-06,0.0,0.0
-81.0519404509364,341.71875,3.5379458e-06,0.0,0.0
-81.0519404509364,342.421875,3.581416e-06,0.0,0.0
-81.0519404509364,343.125,3.6248862e-06,0.0,0.0
-81.0519404509364,343.828125,3.668357e-06,0.0,0.0
-81.0519404509364,344.53125,3.622173e-06,0.0,0.0
-81.0519404509364,345.234375,3.546983e-06,0.0,0.0
-81.0519404509364,345.9375,3.4717932e-06,0.0,0.0
-81.0519404509364,346.640625,3.3966037e-06,0.0,0.0
-81.0519404509364,347.34375,3.3214137e-06,0.0,0.0
-81.0519404509364,348.046875,3.2442408e-06,0.0,0.0
-81.0519404509364,348.75,3.1393004e-06,0.0,0.0
-81.0519404509364,349.453125,3.0343595e-06,0.0,0.0
-81.0519404509364,350.15625,2.9294192e-06,0.0,0.0
-81.0519404509364,350.859375,2.8244792e-06,0.0,0.0
-81.0519404509364,351.5625,2.7195385e-06,0.0,0.0
-81.0519404509364,352.265625,2.6231226e-06,0.0,0.0
-81.0519404509364,352.96875,2.540746e-06,0.0,0.0
-81.0519404509364,353.671875,2.4583696e-06,0.0,0.0
-81.0519404509364,354.375,2.3759935e-06,0.0,0.0
-81.0519404509364,355.078125,2.2936165e-06,0.0,0.0
-81.0519404509364,355.78125,2.2112401e-06,0.0,0.0
-81.0519404509364,356.484375,2.1547896e-06,0.0,0.0
-81.0519404509364,357.1875,2.1100477e-06,0.0,0.0
-81.0519404509364,357.890625,2.0653058e-06,0.0,0.0
-81.0519404509364,358.59375,2.0205637e-06,0.0,0.0
-80.3502371520357,0.0,2.0264677e-06,0.0,0.0
-80.3502371520357,0.703125,2.004828e-06,0.0,0.0
-80.3502371520357,1.40625,1.9831884e-06,0.0,0.0
-80.3502371520357,2.109375,1.9615488e-06,0.0,0.0
-80.3502371520357,2.8125,1.9399092e-06,0.0,0.0
-80.3502371520357,3.515625,1.9182696e-06,0.0,0.0
-80.3502371520357,4.21875,1.8732882e-06,0.0,0.0
-80.3502371520357,4.921875,1.825124e-06,0.0,0.0
-80.3502371520357,5.625,1.7769595e-06,0.0,0.0
-80.3502371520357,6.328125,1.728795e-06,0.0,0.0
-80.3502371520357,7.03125,1.6806305e-06,0.0,0.0
-80.3502371520357,7.734375,1.6495258e-06,0.0,0.0
-80.3502371520357,8.4375,1.6238084e-06,0.0,0.0
-80.3502371520357,9.140625,1.5980909e-06,0.0,0.0
-80.3502371520357,9.84375,1.5723734e-06,0.0,0.0
-80.3502371520357,10.546875,1.5466559e-06,0.0,0.0
-80.3502371520357,11.25,1.5238368e-06,0.0,0.0
-80.3502371520357,11.953125,1.5026483e-06,0.0,0.0
-80.3502371520357,12.65625,1.4814597e-06,0.0,0.0
-80.3502371520357,13.359375,1.4602712e-06,0.0,0.0
-80.3502371520357,14.0625,1.4390823e-06,0.0,0.0
-80.3502371520357,14.765625,1.4230233e-06,0.0,0.0
-80.3502371520357,15.46875,1.4116988e-06,0.0,0.0
-80.3502371520357,16.171875,1.4003742e-06,0.0,0.0
-80.3502371520357,16.875,1.38905e-06,0.0,0.0
-80.3502371520357,17.578125,1.3777255e-06,0.0,0.0
-80.3502371520357,18.28125,1.3719698e-06,0.0,0.0
-80.3502371520357,18.984375,1.3745666e-06,0.0,0.0
-80.3502371520357,19.6875,1.3771635e-06,0.0,0.0
-80.3502371520357,20.390625,1.3797603e-06,0.0,0.0
-80.3502371520357,21.09375,1.3823574e-06,0.0,0.0
-80.3502371520357,21.796875,1.3866368e-06,0.0,0.0
-80.3502371520357,22.5,1.3952438e-06,0.0,0.0
-80.3502371520357,23.203125,1.4038508e-06,0.0,0.0
-80.3502371520357,23.90625,1.4124577e-06,0.0,0.0
-80.3502371520357,24.609375,1.4210647e-06,0.0,0.0
-80.3502371520357,25.3125,1.4272738e-06,0.0,0.0
-80.3502371520357,26.015625,1.4208937e-06,0.0,0.0
-80.3502371520357,26.71875,1.4145137e-06,0.0,0.0
-80.3502371520357,27.421875,1.4081337e-06,0.0,0.0
-80.3502371520357,28.125,1.4017538e-06,0.0,0.0
-80.3502371520357,28.828125,1.3949422e-06,0.0,0.0
-80.3502371520357,29.53125,1.3777699e-06,0.0,0.0
-80.3502371520357,30.234375,1.3605979e-06,0.0,0.0
-80.3502371520357,30.9375,1.343426e-06,0.0,0.0
-80.3502371520357,31.640625,1.3262539e-06,0.0,0.0
-80.3502371520357,32.34375,1.3090819e-06,0.0,0.0
-80.3502371520357,33.046875,1.2979613e-06,0.0,0.0
-80.3502371520357,33.75,1.2873668e-06,0.0,0.0
-80.3502371520357,34.453125,1.2767725e-06,0.0,0.0
-80.3502371520357,35.15625,1.2661782e-06,0.0,0.0
-80.3502371520357,35.859375,1.2555838e-06,0.0,0.0
-80.3502371520357,36.5625,1.2407231e-06,0.0,0.0
-80.3502371520357,37.265625,1.2247958e-06,0.0,0.0
-80.3502371520357,37.96875,1.2088683e-06,0.0,0.0
-80.3502371520357,38.671875,1.192941e-06,0.0,0.0
-80.3502371520357,39.375,1.1770136e-06,0.0,0.0
-80.3502371520357,40.078125,1.1643033e-06,0.0,0.0
-80.3502371520357,40.78125,1.153107e-06,0.0,0.0
-80.3502371520357,41.484375,1.1419106e-06,0.0,0.0
-80.3502371520357,42.1875,1.1307142e-06,0.0,0.0
-80.3502371520357,42.890625,1.1195178e-06,0.0,0.0
-80.3502371520357,43.59375,1.10538e-06,0.0,0.0
-80.3502371520357,44.296875,1.0889312e-06,0.0,0.0
-80.3502371520357,45.0,1.0724823e-06,0.0,0.0
-80.3502371520357,45.703125,1.0560334e-06,0.0,0.0
-80.3502371520357,46.40625,1.0395843e-06,0.0,0.0
-80.3502371520357,47.109375,1.0271438e-06,0.0,0.0
-80.3502371520357,47.8125,1.0198049e-06,0.0,0.0
-80.3502371520357,48.515625,1.0124659e-06,0.0,0.0
-80.3502371520357,49.21875,1.0051268e-06,0.0,0.0
-80.3502371520357,49.921875,9.97788e-07,0.0,0.0
-80.3502371520357,50.625,9.993125e-07,0.0,0.0
-80.3502371520357,51.328125,1.0196721e-06,0.0,0.0
-80.3502371520357,52.03125,1.0400316e-06,0.0,0.0
-80.3502371520357,52.734375,1.0603914e-06,0.0,0.0
-80.3502371520357,53.4375,1.0807508e-06,0.0,0.0
-80.3502371520357,54.140625,1.1018984e-06,0.0,0.0
-80.3502371520357,54.84375,1.1261983e-06,0.0,0.0
-80.3502371520357,55.546875,1.1504982e-06,0.0,0.0
-80.3502371520357,56.25,1.174798e-06,0.0,0.0
-80.3502371520357,56.953125,1.1990976e-06,0.0,0.0
-80.3502371520357,57.65625,1.2224224e-06,0.0,0.0
-80.3502371520357,58.359375,1.2345344e-06,0.0,0.0
-80.3502371520357,59.0625,1.2466463e-06,0.0,0.0
-80.3502371520357,59.765625,1.2587584e-06,0.0,0.0
-80.3502371520357,60.46875,1.2708704e-06,0.0,0.0
-80.3502371520357,61.171875,1.2829822e-06,0.0,0.0
-80.3502371520357,61.875,1.2826165e-06,0.0,0.0
-80.3502371520357,62.578125,1.2817309e-06,0.0,0.0
-80.3502371520357,63.28125,1.2808454e-06,0.0,0.0
-80.3502371520357,63.984375,1.2799595e-06,0.0,0.0
-80.3502371520357,64.6875,1.2790739e-06,0.0,0.0
-80.3502371520357,65.390625,1.2763788e-06,0.0,0.0
-80.3502371520357,66.09375,1.2733392e-06,0.0,0.0
-80.3502371520357,66.796875,1.2702994e-06,0.0,0.0
-80.3502371520357,67.5,1.2672594e-06,0.0,0.0
-80.3502371520357,68.203125,1.2642197e-06,0.0,0.0
-80.3502371520357,68.90625,1.2607869e-06,0.0,0.0
-80.3502371520357,69.609375,1.257201e-06,0.0,0.0
-80.3502371520357,70.3125,1.2536154e-06,0.0,0.0
-80.3502371520357,71.015625,1.2500296e-06,0.0,0.0
-80.3502371520357,71.71875,1.2464438e-06,0.0,0.0
-80.3502371520357,72.421875,1.240335e-06,0.0,0.0
-80.3502371520357,73.125,1.2325444e-06,0.0,0.0
-80.3502371520357,73.828125,1.2247539e-06,0.0,0.0
-80.3502371520357,74.53125,1.2169633e-06,0.0,0.0
-80.3502371520357,75.234375,1.2091724e-06,0.0,0.0
-80.3502371520357,75.9375,1.2008006e-06,0.0,0.0
-80.3502371520357,76.640625,1.1917989e-06,0.0,0.0
-80.3502371520357,77.34375,1.1827973e-06,0.0,0.0
-80.3502371520357,78.046875,1.1737956e-06,0.0,0.0
-80.3502371520357,78.75,1.1647938e-06,0.0,0.0
-80.3502371520357,79.453125,1.1539335e-06,0.0,0.0
-80.3502371520357,80.15625,1.1397678e-06,0.0,0.0
-80.3502371520357,80.859375,1.1256024e-06,0.0,0.0
-80.3502371520357,81.5625,1.1114367e-06,0.0,0.0
-80.3502371520357,82.265625,1.0972711e-06,0.0,0.0
-80.3502371520357,82.96875,1.0819559e-06,0.0,0.0
-80.3502371520357,83.671875,1.0629993e-06,0.0,0.0
-80.3502371520357,84.375,1.0440432e-06,0.0,0.0
-80.3502371520357,85.078125,1.0250868e-06,0.0,0.0
-80.3502371520357,85.78125,1.0061304e-06,0.0,0.0
-80.3502371520357,86.484375,9.875571e-07,0.0,0.0
-80.3502371520357,87.1875,9.717912e-07,0.0,0.0
-80.3502371520357,87.890625,9.560255e-07,0.0,0.0
-80.3502371520357,88.59375,9.402599e-07,0.0,0.0
-80.3502371520357,89.296875,9.2449415e-07,0.0,0.0
-80.3502371520357,90.0,9.087284e-07,0.0,0.0
-80.3502371520357,90.703125,8.999373e-07,0.0,0.0
-80.3502371520357,91.40625,8.91146e-07,0.0,0.0
-80.3502371520357,92.109375,8.823549e-07,0.0,0.0
-80.3502371520357,92.8125,8.7356375e-07,0.0,0.0
-80.3502371520357,93.515625,8.647725e-07,0.0,0.0
-80.3502371520357,94.21875,8.6113374e-07,0.0,0.0
-80.3502371520357,94.921875,8.5819755e-07,0.0,0.0
-80.3502371520357,95.625,8.552612e-07,0.0,0.0
-80.3502371520357,96.328125,8.52325e-07,0.0,0.0
-80.3502371520357,97.03125,8.4938875e-07,0.0,0.0
-80.3502371520357,97.734375,8.4889643e-07,0.0,0.0
-80.3502371520357,98.4375,8.4917593e-07,0.0,0.0
-80.3502371520357,99.140625,8.494553e-07,0.0,0.0
-80.3502371520357,99.84375,8.497348e-07,0.0,0.0
-80.3502371520357,100.546875,8.500144e-07,0.0,0.0
-80.3502371520357,101.25,8.523936e-07,0.0,0.0
-80.3502371520357,101.953125,8.55954e-07,0.0,0.0
-80.3502371520357,102.65625,8.5951444e-07,0.0,0.0
-80.3502371520357,103.359375,8.630747e-07,0.0,0.0
-80.3502371520357,104.0625,8.666351e-07,0.0,0.0
-80.3502371520357,104.765625,8.706421e-07,0.0,0.0
-80.3502371520357,105.46875,8.7506163e-07,0.0,0.0
-80.3502371520357,106.171875,8.794811e-07,0.0,0.0
-80.3502371520357,106.875,8.8390044e-07,0.0,0.0
-80.3502371520357,107.578125,8.883198e-07,0.0,0.0
-80.3502371520357,108.28125,8.9091884e-07,0.0,0.0
-80.3502371520357,108.984375,8.907873e-07,0.0,0.0
-80.3502371520357,109.6875,8.9065566e-07,0.0,0.0
-80.3502371520357,110.390625,8.9052406e-07,0.0,0.0
-80.3502371520357,111.09375,8.903925e-07,0.0,0.0
-80.3502371520357,111.796875,8.896757e-07,0.0,0.0
-80.3502371520357,112.5,8.874536e-07,0.0,0.0
-80.3502371520357,113.203125,8.852317e-07,0.0,0.0
-80.3502371520357,113.90625,8.8300965e-07,0.0,0.0
-80.3502371520357,114.609375,8.8078764e-07,0.0,0.0
-80.3502371520357,115.3125,8.790596e-07,0.0,0.0
-80.3502371520357,116.015625,8.799251e-07,0.0,0.0
-80.3502371520357,116.71875,8.8079054e-07,0.0,0.0
-80.3502371520357,117.421875,8.8165604e-07,0.0,0.0
-80.3502371520357,118.125,8.8252125e-07,0.0,0.0
-80.3502371520357,118.828125,8.834815e-07,0.0,0.0
-80.3502371520357,119.53125,8.8671743e-07,0.0,0.0
-80.3502371520357,120.234375,8.8995347e-07,0.0,0.0
-80.3502371520357,120.9375,8.931895e-07,0.0,0.0
-80.3502371520357,121.640625,8.964254e-07,0.0,0.0
-80.3502371520357,122.34375,8.9966136e-07,0.0,0.0
-80.3502371520357,123.046875,9.0832685e-07,0.0,0.0
-80.3502371520357,123.75,9.174643e-07,0.0,0.0
-80.3502371520357,124.453125,9.266019e-07,0.0,0.0
-80.3502371520357,125.15625,9.357394e-07,0.0,0.0
-80.3502371520357,125.859375,9.44877e-07,0.0,0.0
-80.3502371520357,126.5625,9.49393e-07,0.0,0.0
-80.3502371520357,127.265625,9.527537e-07,0.0,0.0
-80.3502371520357,127.96875,9.561143e-07,0.0,0.0
-80.3502371520357,128.671875,9.59475e-07,0.0,0.0
-80.3502371520357,129.375,9.628355e-07,0.0,0.0
-80.3502371520357,130.078125,9.646333e-07,0.0,0.0
-80.3502371520357,130.78125,9.656953e-07,0.0,0.0
-80.3502371520357,131.484375,9.667575e-07,0.0,0.0
-80.3502371520357,132.1875,9.678196e-07,0.0,0.0
-80.3502371520357,132.890625,9.688819e-07,0.0,0.0
-80.3502371520357,133.59375,9.802014e-07,0.0,0.0
-80.3502371520357,134.296875,9.995807e-07,0.0,0.0
-80.3502371520357,135.0,1.0189599e-06,0.0,0.0
-80.3502371520357,135.703125,1.038339e-06,0.0,0.0
-80.3502371520357,136.40625,1.0577182e-06,0.0,0.0
-80.3502371520357,137.109375,1.0754723e-06,0.0,0.0
-80.3502371520357,137.8125,1.0911576e-06,0.0,0.0
-80.3502371520357,138.515625,1.1068429e-06,0.0,0.0
-80.3502371520357,139.21875,1.1225283e-06,0.0,0.0
-80.3502371520357,139.921875,1.1382136e-06,0.0,0.0
-80.3502371520357,140.625,1.1692841e-06,0.0,0.0
-80.3502371520357,141.328125,1.2330476e-06,0.0,0.0
-80.3502371520357,142.03125,1.2968111e-06,0.0,0.0
-80.3502371520357,142.734375,1.3605747e-06,0.0,0.0
-80.3502371520357,143.4375,1.4243384e-06,0.0,0.0
-80.3502371520357,144.140625,1.4872904e-06,0.0,0.0
-80.3502371520357,144.84375,1.5469968e-06,0.0,0.0
-80.3502371520357,145.546875,1.6067032e-06,0.0,0.0
-80.3502371520357,146.25,1.6664096e-06,0.0,0.0
-80.3502371520357,146.953125,1.7261158e-06,0.0,0.0
-80.3502371520357,147.65625,1.7861631e-06,0.0,0.0
-80.3502371520357,148.359375,1.8501314e-06,0.0,0.0
-80.3502371520357,149.0625,1.9140994e-06,0.0,0.0
-80.3502371520357,149.765625,1.9780675e-06,0.0,0.0
-80.3502371520357,150.46875,2.042036e-06,0.0,0.0
-80.3502371520357,151.171875,2.106004e-06,0.0,0.0
-80.3502371520357,151.875,2.3852967e-06,0.0,0.0
-80.3502371520357,152.578125,2.6735609e-06,0.0,0.0
-80.3502371520357,153.28125,2.9618254e-06,0.0,0.0
-80.3502371520357,153.984375,3.2500905e-06,0.0,0.0
-80.3502371520357,154.6875,3.5383546e-06,0.0,0.0
-80.3502371520357,155.390625,3.912929e-06,0.0,0.0
-80.3502371520357,156.09375,4.303944e-06,0.0,0.0
-80.3502371520357,156.796875,4.6949585e-06,0.0,0.0
-80.3502371520357,157.5,5.0859735e-06,0.0,0.0
-80.3502371520357,158.203125,5.4769876e-06,0.0,0.0
-80.3502371520357,158.90625,5.7847033e-06,0.0,0.0
-80.3502371520357,159.609375,6.060024e-06,0.0,0.0
-80.3502371520357,160.3125,6.3353455e-06,0.0,0.0
-80.3502371520357,161.015625,6.6106672e-06,0.0,0.0
-80.3502371520357,161.71875,6.885988e-06,0.0,0.0
-80.3502371520357,162.421875,6.969099e-06,0.0,0.0
-80.3502371520357,163.125,6.9240696e-06,0.0,0.0
-80.3502371520357,163.828125,6.87904e-06,0.0,0.0
-80.3502371520357,164.53125,6.8340105e-06,0.0,0.0
-80.3502371520357,165.234375,6.7889814e-06,0.0,0.0
-80.3502371520357,165.9375,6.6594985e-06,0.0,0.0
-80.3502371520357,166.640625,6.438523e-06,0.0,0.0
-80.3502371520357,167.34375,6.2175504e-06,0.0,0.0
-80.3502371520357,168.046875,5.996575e-06,0.0,0.0
-80.3502371520357,168.75,5.7756e-06,0.0,0.0
-80.3502371520357,169.453125,5.564176e-06,0.0,0.0
-80.3502371520357,170.15625,5.369727e-06,0.0,0.0
-80.3502371520357,170.859375,5.175278e-06,0.0,0.0
-80.3502371520357,171.5625,4.9808286e-06,0.0,0.0
-80.3502371520357,172.265625,4.786381e-06,0.0,0.0
-80.3502371520357,172.96875,4.6270666e-06,0.0,0.0
-80.3502371520357,173.671875,4.5790116e-06,0.0,0.0
-80.3502371520357,174.375,4.530956e-06,0.0,0.0
-80.3502371520357,175.078125,4.482901e-06,0.0,0.0
-80.3502371520357,175.78125,4.4348462e-06,0.0,0.0
-80.3502371520357,176.484375,4.3882337e-06,0.0,0.0
-80.3502371520357,177.1875,4.3522036e-06,0.0,0.0
-80.3502371520357,177.890625,4.3161735e-06,0.0,0.0
-80.3502371520357,178.59375,4.280143e-06,0.0,0.0
-80.3502371520357,179.296875,4.2441134e-06,0.0,0.0
-80.3502371520357,180.0,4.2080833e-06,0.0,0.0
-80.3502371520357,180.703125,4.2014426e-06,0.0,0.0
-80.3502371520357,181.40625,4.1948024e-06,0.0,0.0
-80.3502371520357,182.109375,4.188162e-06,0.0,0.0
-80.3502371520357,182.8125,4.181523e-06,0.0,0.0
-80.3502371520357,183.515625,4.174883e-06,0.0,0.0
-80.3502371520357,184.21875,4.189944e-06,0.0,0.0
-80.3502371520357,184.921875,4.2079646e-06,0.0,0.0
-80.3502371520357,185.625,4.2259844e-06,0.0,0.0
-80.3502371520357,186.328125,4.244005e-06,0.0,0.0
-80.3502371520357,187.03125,4.2620254e-06,0.0,0.0
-80.3502371520357,187.734375,4.2728047e-06,0.0,0.0
-80.3502371520357,188.4375,4.2812976e-06,0.0,0.0
-80.3502371520357,189.140625,4.289791e-06,0.0,0.0
-80.3502371520357,189.84375,4.298284e-06,0.0,0.0
-80.3502371520357,190.546875,4.306777e-06,0.0,0.0
-80.3502371520357,191.25,4.290318e-06,0.0,0.0
